adrs,drug_id,name,smile
"08, 10, 20, 04, 24, 09, 19, 02, 17, 22, 23, 13, 07",DB01551,Dihydrocodeine,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
"08, 10, 13, 02, 24, 19, 17, 06, 22, 23, 20, 15, 07",DB01558,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1
"08, 10, 24, 02, 19, 01, 17, 23, 07",DB01563,Chloral hydrate,OC(O)C(Cl)(Cl)Cl
"14, 08, 10, 03, 21, 24, 02, 19, 17, 25, 23, 13, 07",DB01576,Dextroamphetamine,C[C@H](N)CC1=CC=CC=C1
"08, 21, 13, 02, 24, 19, 17, 06, 25, 23, 20, 07",DB01579,Phendimetrazine,C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1
"08, 10, 02, 24, 07, 01, 17, 19, 06, 22, 05, 23, 15, 14",DB01580,Oxprenolol,CC(C)NCC(O)COC1=CC=CC=C1OCC=C
"21, 04, 24, 17, 25, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01586,Ursodeoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
"08, 26, 24, 02, 19, 17, 07",DB01589,Quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
"08, 10, 20, 04, 02, 11, 19, 07, 17, 06, 01, 24, 22, 05, 23, 13, 15, 12, 14",DB01590,Everolimus,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC
"08, 10, 13, 21, 24, 11, 19, 07, 17, 06, 01, 02, 22, 09, 23, 20, 15, 12, 14",DB01591,Solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01592,Iron,[Fe]
07,DB01593,Zinc,[Zn]
"08, 02, 24, 19, 01, 17, 06, 22, 15, 12, 07",DB01595,Nitrazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
"12, 09, 07",DB01601,Lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
"14, 08, 10, 20, 03, 04, 09, 11, 19, 24, 17, 01, 02, 06, 22, 23, 13, 15, 07",DB01609,Deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01610,Valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O
"08, 10, 03, 04, 02, 24, 19, 01, 07, 06, 17, 11, 09, 22, 23, 13, 15, 12, 14",DB01611,Hydroxychloroquine,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
"08, 02, 24, 19, 01, 17, 23, 07",DB01612,Amyl Nitrite,CCCCCON=O
"08, 21, 13, 26, 02, 24, 07, 01, 17, 06, 19, 09, 22, 25, 05, 23, 20, 15, 14",DB01618,Molindone,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
"19, 17, 06, 15, 07",DB01621,Pipotiazine,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1
"14, 08, 10, 21, 26, 20, 24, 09, 19, 01, 17, 02, 06, 22, 05, 23, 13, 15, 12, 07",DB01623,Thiothixene,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1
"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01624,Zuclopenthixol,OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
"14, 08, 21, 10, 13, 04, 09, 11, 24, 01, 17, 02, 22, 23, 20, 15, 12, 07",DB01627,Lincomycin,[H][C@]1(C[C@@H](CCC)CN1C)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
"14, 08, 21, 16, 24, 11, 19, 17, 02, 22, 23, 20, 15, 12, 07",DB01628,Etoricoxib,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O
"08, 02, 24, 07, 22, 13, 14",DB01638,Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
"14, 08, 21, 13, 16, 02, 19, 11, 17, 24, 22, 20, 15, 07",DB01656,Roflumilast,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl
"08, 10, 11, 17, 05, 23, 14",DB02300,Calcipotriol,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1
"16, 08, 10, 13, 24, 11, 07, 01, 19, 06, 17, 09, 22, 02, 23, 20, 15, 12, 14",DB02546,Vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
"14, 08, 21, 24, 02, 11, 17, 18, 22, 23, 13, 12, 07",DB02638,Terlipressin,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
"08, 09, 01, 17, 23, 13, 07",DB02659,Cholic Acid,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C
"08, 02, 24, 06, 22, 23",DB03128,Acetylcholine,CC(=O)OCC[N+](C)(C)C
23,DB03166,Acetic acid,CC(O)=O
"14, 08, 10, 20, 09, 11, 02, 24, 17, 06, 19, 01, 22, 16, 05, 23, 13, 15, 12, 07",DB03496,Alvocidib,CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl
"14, 08, 10, 24, 02, 11, 17, 06, 18, 22, 23, 07",DB03575,Phencyclidine,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1
"08, 09, 24, 11, 22, 13, 12, 14",DB03754,Tromethamine,NC(CO)(CO)CO
"08, 23, 17, 19",DB03904,Urea,NC(N)=O
"08, 10, 02, 11, 24, 01, 17, 06, 22, 23, 20, 07",DB03994,Ethanolamine,NCCO
"08, 13, 24, 16, 09, 01, 17, 22, 23, 20, 12, 07",DB04106,Fotemustine,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
"21, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04572,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1
"14, 08, 10, 21, 09, 02, 24, 16, 17, 01, 18, 19, 22, 23, 20, 12, 07",DB04573,Estriol,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
"08, 13, 10, 02, 24, 19, 17, 06, 22, 23, 20, 15, 07",DB04711,Iodipamide,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04835,Maraviroc,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
"08, 21, 26, 10, 13, 24, 02, 19, 17, 06, 18, 23, 20, 15, 07",DB04843,Mepenzolate,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
"08, 02, 11, 19, 24, 17, 07, 01, 22, 23, 20, 15, 12, 14",DB04844,Tetrabenazine,COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1
"08, 21, 13, 10, 24, 11, 19, 01, 17, 02, 07, 09, 22, 06, 23, 20, 15, 12, 14",DB04845,Ixabepilone,[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1
"14, 08, 10, 21, 24, 02, 19, 17, 06, 22, 05, 23, 13, 07",DB04846,Celiprolol,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O
"21, 03, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB04854,Febuxostat,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
"08, 10, 02, 17, 23, 13, 07",DB04855,Dronedarone,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2
"08, 10, 21, 20, 04, 02, 24, 19, 07, 17, 09, 01, 22, 23, 13, 14",DB04861,Nebivolol,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04868,Nilotinib,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F
"08, 10, 26, 24, 02, 07, 19, 17, 06, 11, 22, 05, 23, 20, 15, 12, 14",DB04871,Lorcaserin,C[C@H]1CNCCC2=CC=C(Cl)C=C12
"08, 10, 09, 11, 07, 24, 17, 02, 22, 05, 23, 13, 15, 12, 14",DB04876,Vildagliptin,OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N
"11, 17, 06, 22, 07",DB04890,Bepotastine,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
"14, 08, 21, 13, 10, 02, 11, 19, 01, 17, 06, 24, 09, 22, 05, 23, 20, 15, 12, 07",DB04896,Milnacipran,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1
"08, 10, 24, 11, 02, 01, 17, 07, 22, 05, 23, 13, 15, 12, 14",DB04911,Oritavancin,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
"14, 08, 10, 09, 02, 24, 01, 17, 11, 18, 16, 23, 13, 15, 12, 07",DB04912,Stannsoporfin,[Cl-].[Cl-].[Sn+4].CCC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C)=C5CC)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C
"08, 21, 10, 13, 24, 11, 07, 19, 17, 01, 02, 22, 05, 23, 20, 15, 12, 14",DB04918,Ceftobiprole,[H][C@@]1(NC(=O)C(=N/O)\C2=NSC(N)=N2)C(=O)N2C(C(O)=O)=C(CS[C@]12[H])\C=C1/CCN(C1=O)[C@]1([H])CCNC1
"02, 24, 17, 22, 20, 07",DB04920,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
"08, 02, 11, 24, 17, 23, 13, 07",DB04930,Permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1
"08, 21, 16, 24, 02, 17, 23, 15",DB04938,Ospemifene,OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04946,Iloperidone,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04951,Pirfenidone,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04960,Tipifarnib,CN1C=NC=C1[C@@](N)(C1=CC=C(Cl)C=C1)C1=CC2=C(C=C1)N(C)C(=O)C=C2C1=CC(Cl)=CC=C1
"14, 10, 24, 11, 02, 17, 06, 22, 05, 23, 15, 07",DB05039,Indacaterol,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
"08, 13, 21, 24, 16, 07, 02, 17, 06, 11, 09, 22, 19, 05, 23, 01, 20, 15, 12, 14",DB05109,Trabectedin,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB05134,Tanespimycin,[H]/C1=C([H])/[C@]([H])(OC)[C@@]([H])(OC(O)=N)C(C)=C([H])[C@]([H])(C)[C@@]([H])(O)[C@]([H])(C[C@]([H])(C)CC2=C(NCC=C)C(=O)C=C(N=C(O)\C(C)=C\1/[H])C2=O)OC
"08, 10, 26, 13, 24, 11, 09, 01, 17, 23, 20, 15, 12, 07",DB05245,Silver sulfadiazine,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
"14, 08, 10, 20, 03, 02, 24, 19, 01, 17, 06, 11, 22, 23, 13, 15, 12, 07",DB05246,Methsuximide,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
"08, 13, 10, 04, 02, 07, 01, 17, 19, 06, 25, 22, 23, 20, 12, 14",DB05260,Gallium nitrate,[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
"08, 10, 20, 21, 04, 02, 24, 19, 11, 17, 06, 01, 07, 22, 05, 23, 13, 15, 12, 14",DB05271,Rotigotine,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB05294,Vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1
"08, 10, 24, 02, 17, 22, 23, 15, 07",DB05381,Histamine,NCCC1=CNC=N1
"04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB05382,Iodine,II
"08, 10, 24, 01, 17, 23, 13, 07",DB05521,Telaprevir,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
"11, 17, 25, 23, 13, 15, 07",DB05630,Sodium stibogluconate,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
"14, 08, 10, 24, 11, 17, 22, 23, 13, 15, 07",DB05676,Apremilast,[H][C@](CS(C)(=O)=O)(N1C(=O)C2=C(C1=O)C(=CC=C2)N=C(C)O)C1=CC(OCC)=C(OC)C=C1
"08, 10, 24, 11, 07, 02, 19, 06, 25, 17, 22, 23, 13, 15, 12, 14",DB05791,Perflubron,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
"14, 08, 13, 21, 24, 02, 11, 22, 05, 20, 15, 07",DB05812,Abiraterone,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
"14, 08, 21, 04, 24, 11, 19, 01, 09, 06, 17, 02, 22, 05, 23, 13, 15, 12, 07",DB06148,Mianserin,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21
"08, 10, 26, 04, 02, 24, 19, 11, 17, 07, 25, 06, 22, 23, 13, 14",DB06151,Acetylcysteine,CC(=O)N[C@@H](CS)C(O)=O
"08, 21, 24, 02, 07, 19, 17, 13, 15, 14",DB06153,Pizotifen,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2
"08, 21, 24, 11, 19, 07, 17, 02, 22, 05, 23, 15, 12, 14",DB06155,Rimonabant,CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1
"08, 10, 20, 09, 02, 11, 01, 24, 17, 07, 16, 22, 05, 23, 13, 15, 14",DB06176,Romidepsin,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 15",DB06193,Pixantrone,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O
"14, 08, 10, 24, 02, 17, 23, 13, 12, 07",DB06196,Icatibant,[H][C@]12CC(N(C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)C3C[C@@H](O)CN3C(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)[C@H](N)CCCN=C(N)N)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O
"08, 13, 04, 02, 11, 24, 01, 17, 06, 07, 19, 22, 23, 20, 15, 14",DB06201,Rufinamide,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
"21, 03, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB06202,Lasofoxifene,[H][C@@]1(CCC2=CC(O)=CC=C2[C@@]1([H])C1=CC=C(OCCN2CCCC2)C=C1)C1=CC=CC=C1
"10, 24, 11, 07, 09, 17, 22, 05, 23, 12, 14",DB06203,Alogliptin,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O
"14, 08, 21, 26, 20, 04, 10, 02, 11, 19, 24, 17, 06, 22, 05, 23, 13, 15, 12, 07",DB06204,Tapentadol,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
"14, 08, 10, 20, 04, 24, 11, 02, 19, 17, 25, 22, 23, 13, 15, 12, 07",DB06206,Sugammadex,O[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CSCCC(O)=O)[C@@H](O[C@H]4O[C@H](CSCCC(O)=O)[C@@H](O[C@H]5O[C@H](CSCCC(O)=O)[C@@H](O[C@H]6O[C@H](CSCCC(O)=O)[C@@H](O[C@H]7O[C@H](CSCCC(O)=O)[C@@H](O[C@H]8O[C@H](CSCCC(O)=O)[C@@H](O[C@H]9O[C@H](CSCCC(O)=O)[C@@H](O[C@H]1O[C@@H]2CSCCC(O)=O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
"08, 21, 10, 09, 24, 02, 01, 17, 06, 25, 11, 22, 19, 23, 13, 15, 12, 07",DB06207,Silodosin,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F
"14, 08, 10, 02, 16, 24, 01, 17, 06, 09, 25, 22, 23, 13, 15, 12, 07",DB06209,Prasugrel,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
"14, 08, 21, 20, 24, 11, 02, 01, 17, 09, 19, 06, 22, 23, 13, 15, 07",DB06210,Eltrombopag,CC1=NN(C(=O)\C1=N/NC1=C(O)C(=CC=C1)C1=CC=CC(=C1)C(O)=O)C1=CC=C(C)C(C)=C1
"10, 21, 20, 24, 11, 01, 17, 22, 23, 13, 12, 07",DB06211,Doripenem,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
"14, 08, 13, 21, 24, 02, 01, 17, 22, 05, 20, 15, 07",DB06212,Tolvaptan,CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2
"08, 24, 02, 17, 22, 23, 15, 07",DB06213,Regadenoson,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1
"14, 08, 10, 13, 24, 02, 11, 01, 17, 19, 16, 06, 22, 23, 20, 15, 12, 07",DB06215,Ferumoxytol,[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3]
"08, 10, 26, 02, 24, 19, 01, 17, 07, 06, 22, 05, 23, 13, 15, 12, 14",DB06216,Asenapine,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1
"08, 10, 21, 02, 24, 11, 19, 17, 06, 22, 23, 13, 15, 12, 07",DB06217,Vernakalant,COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1
"08, 10, 20, 04, 24, 02, 19, 01, 17, 06, 09, 11, 23, 13, 15, 12, 07",DB06218,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1
"08, 10, 20, 24, 02, 09, 01, 17, 11, 22, 23, 13, 15, 12, 07",DB06228,Rivaroxaban,[H][C@]1(CNC(=O)C2=CC=C(Cl)S2)CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
"08, 20, 24, 11, 19, 02, 17, 22, 23, 13, 15, 12, 07",DB06230,Nalmefene,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C
"14, 08, 10, 21, 13, 04, 24, 02, 11, 19, 17, 06, 22, 05, 23, 20, 15, 07",DB06237,Avanafil,COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1
"08, 20, 02, 24, 19, 11, 17, 13, 07",DB06262,Droxidopa,N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB06268,Sitaxentan,CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl
"08, 07, 01, 20, 15, 14",DB06274,Alvimopan,C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1
"14, 08, 10, 13, 04, 02, 11, 19, 09, 17, 24, 18, 06, 22, 23, 20, 15, 07",DB06282,Levocetirizine,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
"08, 10, 20, 24, 11, 07, 01, 17, 06, 02, 19, 22, 05, 23, 13, 15, 12, 14",DB06287,Temsirolimus,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC
"14, 08, 21, 10, 24, 11, 19, 02, 17, 01, 18, 06, 22, 05, 23, 13, 15, 12, 07",DB06288,Amisulpride,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC
"08, 02, 11, 19, 09, 17, 01, 22, 23, 13, 15, 07",DB06290,Simeprevir,[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1
"14, 08, 10, 20, 21, 16, 24, 02, 11, 17, 09, 22, 05, 23, 13, 15, 12, 07",DB06292,Dapagliflozin,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1
"14, 08, 10, 20, 02, 11, 24, 01, 17, 22, 05, 23, 13, 07",DB06335,Saxagliptin,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
"08, 10, 21, 24, 02, 19, 07, 17, 06, 11, 22, 23, 13, 15, 14",DB06401,Bazedoxifene,CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
