adrs,drug_id,name,smile
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00924,Cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
"14, 08, 21, 10, 13, 02, 24, 19, 01, 17, 06, 22, 05, 23, 20, 15, 12, 07",DB01100,Pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
"21, 03, 24, 17, 25, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 06, 18, 15",DB00050,Cetrorelix,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
"08, 10, 26, 13, 24, 11, 09, 01, 17, 23, 20, 15, 12, 07",DB05245,Silver sulfadiazine,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
"14, 08, 10, 24, 02, 19, 01, 17, 09, 22, 23, 13, 15, 07",DB01035,Procainamide,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
"21, 03, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB04854,Febuxostat,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
"14, 08, 10, 20, 04, 24, 11, 02, 01, 17, 06, 19, 22, 23, 13, 15, 07",DB00566,Succimer,OC(=O)[C@@H](S)[C@@H](S)C(O)=O
"14, 08, 09, 24, 11, 01, 17, 02, 22, 23, 20, 12, 07",DB08932,Macitentan,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1
"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 18, 15",DB00254,Doxycycline,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O
"08, 10, 02, 24, 06, 22, 14",DB00826,Natamycin,[H][C@@]12C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(O)=O)[C@]([H])(C[C@@H](O[C@]4([H])O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@@]1([H])O2)O3
"08, 10, 24, 17, 06, 23, 13, 12",DB00807,Proparacaine,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
"14, 08, 13, 21, 24, 11, 02, 19, 17, 22, 23, 20, 15, 07",DB06480,Prucalopride,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1
"08, 10, 19, 17, 23, 12, 07",DB01091,Butenafine,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12
"21, 03, 24, 17, 07, 08, 09, 16, 22, 23, 13, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18",DB00977,Ethinylestradiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
"14, 08, 13, 21, 10, 02, 11, 19, 24, 17, 06, 22, 05, 23, 20, 15, 12, 07",DB00136,Calcitriol,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
"04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01141,Micafungin,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
"08, 10, 02, 24, 01, 17, 22, 23, 13, 12, 14",DB00235,Milrinone,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
"08, 10, 04, 09, 02, 19, 01, 17, 24, 07, 22, 23, 15, 14",DB00981,Physostigmine,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
"08, 21, 13, 26, 02, 24, 07, 01, 17, 06, 19, 09, 22, 25, 05, 23, 20, 15, 14",DB01618,Molindone,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
"08, 10, 21, 09, 11, 19, 17, 06, 23, 07",DB00822,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC
"21, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00159,Icosapent,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
"14, 08, 21, 20, 10, 04, 26, 02, 11, 19, 01, 17, 06, 24, 22, 05, 23, 13, 15, 07",DB00234,Reboxetine,[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1
"08, 10, 24, 11, 19, 17, 06, 05, 23, 20, 15, 12, 14",DB01013,Clobetasol propionate,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
"08, 10, 20, 21, 24, 02, 19, 01, 17, 06, 09, 07, 22, 23, 13, 15, 12, 14",DB00780,Phenelzine,NNCCC1=CC=CC=C1
"08, 10, 02, 24, 07, 01, 17, 11, 19, 22, 05, 23, 13, 15, 12, 14",DB01012,Cinacalcet,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
"14, 08, 21, 26, 20, 04, 10, 02, 11, 19, 24, 17, 06, 22, 05, 23, 13, 15, 12, 07",DB06204,Tapentadol,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
"08, 10, 21, 13, 02, 11, 19, 07, 17, 01, 24, 09, 22, 06, 18, 23, 20, 15, 14",DB00424,Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00472,Fluoxetine,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
"08, 10, 02, 24, 19, 17, 06, 23, 20, 07",DB12293,Nefopam,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1
"08, 10, 02, 24, 19, 17, 06, 25, 22, 13, 15, 12, 14",DB00450,Droperidol,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12
"21, 03, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01037,Selegiline,C[C@H](CC1=CC=CC=C1)N(C)CC#C
"21, 24, 17, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01045,Rifampicin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C
"08, 21, 20, 10, 04, 24, 09, 11, 01, 17, 07, 19, 02, 22, 23, 13, 15, 12, 14",DB14209,Trandolaprilat,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1[C@@]([H])(C[C@@]2([H])CCCC[C@]12[H])C(O)=O
"21, 03, 04, 24, 17, 07, 08, 26, 09, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 06, 15",DB00321,Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
"14, 08, 13, 02, 24, 11, 01, 17, 22, 23, 20, 15, 07",DB06772,Cabazitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C
"08, 10, 17, 23, 14",DB00523,Alitretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O
"21, 03, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00863,Ranitidine,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O
"14, 08, 21, 13, 10, 02, 11, 19, 01, 17, 06, 24, 09, 22, 05, 23, 20, 15, 12, 07",DB04896,Milnacipran,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1
"14, 08, 13, 21, 24, 02, 01, 17, 22, 05, 20, 15, 07",DB06212,Tolvaptan,CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2
"08, 10, 24, 11, 07, 17, 06, 22, 23, 13, 12, 14",DB00896,Rimexolone,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01118,Amiodarone,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00584,Enalapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O
"14, 08, 10, 03, 21, 24, 11, 02, 19, 17, 06, 22, 05, 23, 13, 15, 07",DB06826,Unoprostone,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
"14, 08, 10, 02, 11, 24, 01, 16, 22, 23, 13, 15, 12, 07",DB06813,Pralatrexate,NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1
"08, 17, 13, 15, 12",DB01164,Calcium Chloride,[Cl-].[Cl-].[Ca++]
"21, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 20, 11, 06, 18, 15",DB00829,Diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1
"08, 10, 02, 17, 06, 23, 13, 12, 14",DB01188,Ciclopirox,CC1=CC(=O)N(O)C(=C1)C1CCCCC1
"08, 10, 20, 24, 11, 02, 01, 17, 16, 25, 22, 23, 13, 15, 12, 07",DB12403,Samarium,[Sm]
"14, 08, 21, 10, 24, 11, 19, 02, 17, 01, 18, 06, 22, 05, 23, 13, 15, 12, 07",DB06288,Amisulpride,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC
"08, 10, 21, 04, 02, 11, 19, 01, 17, 06, 24, 09, 22, 23, 13, 15, 12, 07",DB00355,Aztreonam,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00080,Daptomycin,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O
"09, 08, 13, 11, 02, 16, 07, 01, 19, 06, 25, 17, 22, 24, 05, 20, 15, 12, 14",DB01132,Pioglitazone,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
"14, 08, 21, 10, 20, 02, 11, 24, 01, 17, 06, 19, 22, 05, 23, 13, 15, 12, 07",DB00350,Minoxidil,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
"14, 08, 13, 24, 02, 11, 01, 17, 06, 25, 16, 22, 19, 23, 20, 15, 07",DB08865,Crizotinib,[H][C@](C)(OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
"14, 08, 10, 24, 11, 09, 01, 17, 02, 19, 06, 22, 23, 20, 15, 12, 07",DB00987,Cytarabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
"08, 24, 11, 19, 17, 06, 22, 23, 13, 07",DB01084,Emedastine,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1
"14, 08, 10, 03, 20, 04, 02, 11, 19, 24, 17, 01, 06, 22, 23, 13, 15, 12, 07",DB00684,Tobramycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
"08, 10, 20, 24, 02, 09, 01, 17, 11, 22, 23, 13, 15, 12, 07",DB06228,Rivaroxaban,[H][C@]1(CNC(=O)C2=CC=C(Cl)S2)CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
"08, 10, 02, 24, 19, 11, 17, 22, 23, 13, 15, 12, 07",DB00474,Methohexital,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O
"14, 08, 10, 20, 24, 11, 02, 01, 17, 09, 25, 19, 22, 16, 06, 23, 13, 15, 12, 07",DB00928,Azacitidine,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
"21, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00497,Oxycodone,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
"08, 10, 20, 09, 24, 07, 02, 17, 06, 25, 19, 22, 01, 05, 23, 13, 15, 12, 14",DB00633,Dexmedetomidine,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
"10, 20, 04, 24, 02, 19, 17, 22, 23, 13, 15, 07",DB00803,Colistin,[H]C(C)(CC)CCCC(O)=N[C@@]([H])(CCN)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CCN)C(O)=N[C@@]1([H])CCN=C(O)C([H])(N=C(O)[C@@]([H])(CCN)N=C(O)[C@]([H])(CCN)N=C(O)[C@@]([H])(CC(C)C)N=C(O)C([H])(CC(C)C)N=C(O)[C@]([H])(CCN)N=C1O)[C@@]([H])(C)O)[C@@]([H])(C)O
"21, 03, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00877,Sirolimus,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
"03, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00982,Isotretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
"14, 08, 13, 03, 10, 24, 09, 19, 01, 17, 06, 11, 02, 05, 23, 20, 15, 07",DB00845,Clofazimine,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1
"21, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB06589,Pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1
"14, 08, 21, 10, 24, 11, 01, 17, 06, 23, 13, 15, 12, 07",DB00578,Carbenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB05134,Tanespimycin,[H]/C1=C([H])/[C@]([H])(OC)[C@@]([H])(OC(O)=N)C(C)=C([H])[C@]([H])(C)[C@@]([H])(O)[C@]([H])(C[C@]([H])(C)CC2=C(NCC=C)C(=O)C=C(N=C(O)\C(C)=C\1/[H])C2=O)OC
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB04951,Pirfenidone,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
"08, 10, 24, 17, 23, 15, 07",DB00464,Sodium Tetradecyl Sulfate,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
"14, 08, 10, 20, 02, 11, 16, 24, 01, 06, 17, 19, 22, 23, 13, 12, 07",DB00642,Pemetrexed,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O
"21, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00853,Temozolomide,CN1N=NC2=C(N=CN2C1=O)C(N)=O
"08, 10, 24, 02, 07, 19, 17, 23, 14",DB00150,L-Tryptophan,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
"21, 03, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00635,Prednisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
"14, 08, 02, 09, 19, 01, 17, 24, 05, 23, 13, 07",DB00197,Troglitazone,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O
"21, 03, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01101,Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
"14, 08, 10, 21, 03, 04, 02, 09, 19, 24, 17, 06, 25, 11, 22, 05, 23, 15, 12, 07",DB01205,Flumazenil,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1
"08, 10, 21, 26, 09, 11, 19, 16, 17, 01, 24, 02, 23, 20, 15, 12, 07",DB06817,Raltegravir,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
"08, 10, 20, 04, 02, 11, 19, 07, 17, 06, 01, 24, 22, 05, 23, 13, 15, 12, 14",DB01590,Everolimus,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC
"14, 08, 13, 10, 21, 04, 24, 11, 19, 09, 17, 02, 06, 01, 22, 23, 20, 15, 12, 07",DB00814,Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O
"08, 21, 10, 02, 24, 19, 07, 11, 17, 18, 22, 05, 23, 13, 12, 14",DB09059,Atosiban,[H][C@]1(NC(=O)[C@@]([H])(NC(=O)[C@@H](CC2=CC=C(OCC)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)[C@@H](C)CC)[C@@H](C)O
"21, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00104,Octreotide,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O
"08, 10, 13, 21, 04, 02, 11, 19, 07, 17, 24, 01, 06, 22, 05, 23, 20, 15, 12, 14",DB00876,Eprosartan,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
"04, 02, 11, 19, 24, 17, 06, 22, 23, 20, 15, 07",DB09076,Umeclidinium,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2
"14, 08, 10, 20, 26, 04, 02, 11, 19, 24, 17, 09, 16, 01, 22, 05, 23, 13, 15, 07",DB00879,Emtricitabine,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1
"21, 04, 24, 17, 25, 07, 08, 26, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01068,Clonazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
"08, 10, 24, 11, 02, 01, 17, 06, 22, 23, 13, 15, 12, 07",DB00716,Nedocromil,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
"21, 03, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00422,Methylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
"21, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB01186,Pergolide,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC
"21, 04, 24, 17, 25, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00843,Donepezil,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1
"21, 03, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00193,Tramadol,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
"08, 10, 21, 20, 02, 24, 19, 01, 17, 06, 07, 22, 23, 13, 15, 12, 14",DB00915,Amantadine,NC12CC3CC(CC(C3)C1)C2
"08, 10, 20, 04, 09, 11, 02, 01, 17, 24, 23, 13, 12, 07",DB00518,Albendazole,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2
"21, 03, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB01204,Mitoxantrone,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O
"21, 04, 24, 17, 25, 07, 08, 09, 16, 22, 23, 13, 14, 10, 02, 19, 01, 20, 11, 06, 15",DB01241,Gemfibrozil,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1
"14, 08, 21, 10, 13, 24, 11, 02, 01, 17, 09, 19, 22, 05, 23, 20, 15, 12, 07",DB00760,Meropenem,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]
"08, 10, 21, 20, 26, 02, 11, 07, 01, 17, 24, 09, 19, 22, 23, 13, 15, 12, 14",DB01112,Cefuroxime,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB00927,Famotidine,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
"14, 08, 10, 24, 02, 17, 06, 25, 23, 13, 15, 12, 07",DB06695,Dabigatran etexilate,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1
"21, 04, 24, 17, 25, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB00906,Tiagabine,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1
"21, 04, 24, 17, 25, 07, 08, 26, 22, 23, 13, 12, 14, 10, 02, 19, 20, 11, 06, 18, 15",DB01062,Oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
"08, 21, 20, 10, 04, 09, 02, 07, 19, 17, 01, 24, 11, 22, 05, 23, 13, 15, 12, 14",DB00887,Bumetanide,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
"08, 10, 13, 04, 02, 24, 07, 01, 17, 06, 19, 22, 05, 23, 20, 12, 14",DB00243,Ranolazine,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1
"14, 08, 04, 24, 02, 19, 01, 17, 06, 22, 05, 23, 13, 15, 12, 07",DB00325,Nitroprusside,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
"08, 10, 24, 16, 19, 11, 17, 06, 23, 13, 12, 14",DB00992,Methyl aminolevulinate,COC(=O)CCC(=O)CN
